更新时间,#genre#
湖南卫视,http://115.230.188.101:9999/rtp/233.50.201.103:5140$浙江电信组播源|1920x1080
湖南卫视,http://115.207.183.14:8881/rtp/233.50.201.103:5140$浙江电信组播源|1920x1080
湖南卫视,http://120.55.49.231:3095/rtp/233.50.201.52:5140$浙江电信组播源
湖南卫视,http://115.230.188.101:9999/rtp/233.50.201.52:5140$浙江电信组播源|1920x1080
湖南卫视,http://122.9.151.210:938/rtp/238.255.2.93:5999$贵州电信组播源
湖南卫视,http://123.113.237.160:8888/rtp/239.3.1.132:8012$组播源|1920x1080
湖南卫视,http://222.188.160.161:4022/rtp/239.49.8.142:6000$组播源|1920x1080
湖南卫视,http://114.243.104.64:8822/rtp/239.3.1.132:8012$组播源|1920x1080
北京卫视,http://221.213.69.82:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
北京卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226739/index.m3u8$订阅源
北京卫视,http://219.147.200.9:18080/newlive/live/hls/26/live.m3u8$订阅源
北京卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225931/index.m3u8$订阅源
北京卫视,http://61.138.128.226:19901/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$订阅源
北京卫视,http://119.163.63.188:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226450/index.m3u8$订阅源
北京卫视,http://111.61.236.247:9081/hls/28/index.m3u8$订阅源
北京卫视,http://221.205.129.74:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
北京卫视,http://221.205.129.229:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
北京卫视,http://139.196.151.191:2051/rtp/239.45.3.229:5140$上海电信组播源
北京卫视,http://120.55.49.231:3095/rtp/233.50.201.107:5140$浙江电信组播源
北京卫视,http://115.230.188.101:9999/rtp/233.50.201.107:5140$浙江电信组播源|1920x1080
北京卫视,http://115.207.183.14:8881/rtp/233.50.201.107:5140$浙江电信组播源|1920x1080
北京卫视,http://120.55.49.231:3095/rtp/233.50.201.40:5140$浙江电信组播源
北京卫视,http://115.230.188.101:9999/rtp/233.50.201.40:5140$浙江电信组播源|1920x1080
北京卫视,http://122.9.151.210:938/rtp/238.255.2.81:5999$贵州电信组播源
北京卫视,http://222.188.160.161:4022/rtp/239.49.8.141:6000$组播源|1920x1080
北京卫视,http://114.243.104.64:8822/rtp/239.3.1.241:8000$组播源|1920x1080
北京卫视,http://123.113.237.160:8888/rtp/239.3.1.241:8000$组播源|1920x1080
湖北卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=3$订阅源|1920x1080
湖北卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226159/index.m3u8$订阅源
湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://123.129.70.178:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://111.14.181.15:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002204/index.m3u8$订阅源
湖北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226477/index.m3u8$订阅源
湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226477/index.m3u8$订阅源
湖北卫视,http://110.7.128.156:8096/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$订阅源
湖北卫视,http://221.205.129.229:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
湖北卫视,http://221.205.129.74:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
湖北卫视,http://139.196.151.191:2051/rtp/239.45.3.239:5140$上海电信组播源
湖北卫视,http://120.55.49.231:3095/rtp/233.50.201.114:5140$浙江电信组播源
湖北卫视,http://115.230.188.101:9999/rtp/233.50.201.114:5140$浙江电信组播源|1920x1080
湖北卫视,http://115.207.183.14:8881/rtp/233.50.201.114:5140$浙江电信组播源|1920x1080
湖北卫视,http://120.55.49.231:3095/rtp/233.50.201.43:5140$浙江电信组播源
湖北卫视,http://115.230.188.101:9999/rtp/233.50.201.43:5140$浙江电信组播源|1920x1080
湖北卫视,http://122.9.151.210:938/rtp/238.255.2.102:5999$贵州电信组播源
湖北卫视,http://222.188.160.161:4022/rtp/239.49.8.147:6000$组播源|1920x1080
湖北卫视,http://114.243.104.64:8822/rtp/239.3.1.138:8044$组播源|1920x1080
湖北卫视,http://123.113.237.160:8888/rtp/239.3.1.138:8044$组播源|1920x1080
黑龙江卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002142/index.m3u8$订阅源
黑龙江卫视,http://121.24.98.154:8090/hls/42/index.m3u8$订阅源
黑龙江卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226142/index.m3u8$订阅源
黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$订阅源
黑龙江卫视,http://222.134.245.16:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226327/index.m3u8$订阅源
黑龙江卫视,http://220.249.114.102:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://[2409:8087:1a01:df::4047]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/1.m3u8$订阅源
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226327/index.m3u8$订阅源
黑龙江卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000001925/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=no$订阅源|1920x1080
黑龙江卫视,http://221.205.129.229:9999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
黑龙江卫视,http://221.205.129.74:9999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
黑龙江卫视,http://139.196.151.191:2051/rtp/239.45.3.232:5140$上海电信组播源
黑龙江卫视,http://120.55.49.231:3095/rtp/233.50.201.115:5140$浙江电信组播源
黑龙江卫视,http://115.230.188.101:9999/rtp/233.50.201.115:5140$浙江电信组播源|1920x1080
黑龙江卫视,http://115.207.183.14:8881/rtp/233.50.201.115:5140$浙江电信组播源|1920x1080
黑龙江卫视,http://120.55.49.231:3095/rtp/233.50.201.42:5140$浙江电信组播源
黑龙江卫视,http://115.230.188.101:9999/rtp/233.50.201.42:5140$浙江电信组播源|1920x1080
黑龙江卫视,http://122.9.151.210:938/rtp/238.255.2.96:5999$贵州电信组播源
黑龙江卫视,http://222.188.160.161:4022/rtp/239.49.8.144:6000$组播源|1920x1080
黑龙江卫视,http://123.113.237.160:8888/rtp/239.3.1.133:8016$组播源|1920x1080
安徽卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265025$订阅源
安徽卫视,http://58.57.21.166:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
安徽卫视,http://39.98.201.151:9090/udp/225.1.8.52:8064$订阅源
安徽卫视,http://111.61.236.247:9081/hls/27/index.m3u8$订阅源
安徽卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226391/index.m3u8$订阅源
安徽卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$订阅源
安徽卫视,http://112.234.23.81:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
安徽卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226391/index.m3u8$订阅源
安徽卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$订阅源
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/1.m3u8$订阅源
安徽卫视,http://221.205.129.229:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
安徽卫视,http://221.205.129.74:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
安徽卫视,http://139.196.151.191:2051/rtp/239.45.1.120:5140$上海电信组播源
安徽卫视,http://120.55.49.231:3095/rtp/233.50.201.113:5140$浙江电信组播源
安徽卫视,http://115.230.188.101:9999/rtp/233.50.201.113:5140$浙江电信组播源|1920x1080
安徽卫视,http://115.207.183.14:8881/rtp/233.50.201.113:5140$浙江电信组播源|1920x1080
安徽卫视,http://120.55.49.231:3095/rtp/233.50.201.62:5140$浙江电信组播源
安徽卫视,http://115.230.188.101:9999/rtp/233.50.201.62:5140$浙江电信组播源|1920x1080
安徽卫视,http://122.9.151.210:938/rtp/238.255.2.101:5999$贵州电信组播源
安徽卫视,http://222.188.160.161:4022/rtp/239.49.8.204:6000$组播源|1920x1080
安徽卫视,http://114.243.104.64:8822/rtp/239.3.1.211:8064$组播源|1920x1080
安徽卫视,http://123.113.237.160:8888/rtp/239.3.1.211:8064$组播源|1920x1080
重庆卫视,http://61.163.181.78:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225618/2.m3u8$订阅源
重庆卫视,http://tx.stlyx.cn:5000/ysp/chongqing$订阅源
重庆卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225963/index.m3u8$订阅源
重庆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226463/index.m3u8$订阅源
重庆卫视,http://123.166.61.70:8003/hls/62/index.m3u8$订阅源
重庆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$订阅源
重庆卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002218/index.m3u8$订阅源
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226409/index.m3u8$订阅源
重庆卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265017$订阅源
重庆卫视,http://221.205.129.74:9999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
重庆卫视,http://221.205.129.229:9999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
重庆卫视,http://139.196.151.191:2051/rtp/239.45.1.84:5140$上海电信组播源
重庆卫视,http://120.55.49.231:3095/rtp/233.50.201.143:5140$浙江电信组播源
重庆卫视,http://115.230.188.101:9999/rtp/233.50.201.143:5140$浙江电信组播源|1920x1080
重庆卫视,http://115.207.183.14:8881/rtp/233.50.201.143:5140$浙江电信组播源|1920x1080
重庆卫视,http://120.55.49.231:3095/rtp/233.50.201.66:5140$浙江电信组播源
重庆卫视,http://115.230.188.101:9999/rtp/233.50.201.66:5140$浙江电信组播源|1920x1080
重庆卫视,http://122.9.151.210:938/rtp/238.255.2.78:5999$贵州电信组播源
重庆卫视,http://222.188.160.161:4022/rtp/239.49.8.149:6000$组播源|1920x1080
重庆卫视,http://123.113.237.160:8888/rtp/239.3.1.122:8160$组播源|1920x1080
重庆卫视,http://114.243.104.64:8822/rtp/239.3.1.122:8160$组播源|1920x1080
东方卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265018$订阅源
东方卫视,http://39.98.201.151:9090/udp/225.1.8.147:8192$订阅源
东方卫视,http://39.98.201.151:9090/udp/225.1.8.45:8032$订阅源
东方卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221225755/index.m3u8$订阅源
东方卫视,http://111.61.236.247:9081/hls/40/index.m3u8$订阅源
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226345/index.m3u8$订阅源
东方卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226345/index.m3u8$订阅源
东方卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265018/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=no$订阅源|1920x1080
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226345/index.m3u8$订阅源
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$订阅源
东方卫视,http://122.9.151.210:938/rtp/238.255.2.98:5999$贵州电信组播源
东方卫视,http://222.188.160.161:4022/rtp/239.49.8.140:6000$组播源|1920x1080
东方卫视,http://123.113.237.160:8888/rtp/239.3.1.136:8032$组播源|1920x1080
东方卫视,http://114.243.104.64:8822/rtp/239.3.1.136:8032$组播源|1920x1080
东方卫视,http://139.196.151.191:2051/rtp/239.45.3.146:5140$上海电信组播源
东方卫视,http://120.55.49.231:3095/rtp/233.50.201.125:5140$浙江电信组播源
东方卫视,http://115.230.188.101:9999/rtp/233.50.201.125:5140$浙江电信组播源|1920x1080
东方卫视,http://115.207.183.14:8881/rtp/233.50.201.125:5140$浙江电信组播源|1920x1080
东方卫视,http://120.55.49.231:3095/rtp/233.50.201.68:5140$浙江电信组播源
东方卫视,http://115.230.188.101:9999/rtp/233.50.201.68:5140$浙江电信组播源|1920x1080
东南卫视,http://171.8.138.74:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://61.136.67.238:50085/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://tx.stlyx.cn:5000/ysp/dongnan$订阅源
东南卫视,http://222.218.158.86:8181/tsfile/live/0137_1.m3u8$订阅源|1920x1080
东南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000010584/index.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=no$订阅源|1920x1080
东南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225620/2.m3u8$订阅源
东南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226341/index.m3u8$订阅源
东南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8$订阅源
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000009263/1.m3u8$订阅源
东南卫视,http://221.205.129.74:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
东南卫视,http://221.205.129.229:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
东南卫视,http://139.196.151.191:2051/rtp/239.45.1.121:5140$上海电信组播源
东南卫视,http://120.55.49.231:3095/rtp/233.50.201.146:5140$浙江电信组播源
东南卫视,http://115.230.188.101:9999/rtp/233.50.201.146:5140$浙江电信组播源|1920x1080
东南卫视,http://115.207.183.14:8881/rtp/233.50.201.146:5140$浙江电信组播源|1920x1080
东南卫视,http://120.55.49.231:3095/rtp/233.50.201.58:5140$浙江电信组播源
东南卫视,http://115.230.188.101:9999/rtp/233.50.201.58:5140$浙江电信组播源|1920x1080
东南卫视,http://122.9.151.210:938/rtp/238.255.2.103:5999$贵州电信组播源
东南卫视,http://114.243.104.64:8822/rtp/239.3.1.156:8148$组播源|1920x1080
东南卫视,http://123.113.237.160:8888/rtp/239.3.1.156:8148$组播源|1920x1080
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$订阅源
甘肃卫视,http://116.95.218.241:9999/udp/239.125.2.190:4120$订阅源|1920x1080
甘肃卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000023/index.m3u8$订阅源
甘肃卫视,http://119.163.57.184:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
甘肃卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226759/index.m3u8$订阅源
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225633/index.m3u8$订阅源
甘肃卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000023/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000957$订阅源
甘肃卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002160/index.m3u8$订阅源
甘肃卫视,http://222.218.158.86:8181/tsfile/live/0141_1.m3u8$订阅源|1920x1080
甘肃卫视,http://39.98.201.151:9090/udp/225.1.8.162:8188$订阅源
甘肃卫视,http://122.9.151.210:938/rtp/238.255.2.73:5999$贵州电信组播源
甘肃卫视,http://114.243.104.64:8822/rtp/239.3.1.49:8188$组播源|1920x1080
甘肃卫视,http://123.113.237.160:8888/rtp/239.3.1.49:8188$组播源|1920x1080
甘肃卫视,http://139.196.151.191:2051/rtp/239.45.1.234:5140$上海电信组播源
甘肃卫视,http://42.92.117.243:8888/rtp/239.255.30.249:8231$甘肃电信组播源
甘肃卫视,http://60.164.128.167:8029/rtp/239.255.30.249:8231$甘肃电信组播源|1920x1080
甘肃卫视,http://123.121.93.25:8686/rtp/239.3.1.49:8188$北京联通组播源|1920x1080
甘肃卫视,http://124.128.73.58:9901/tsfile/live/0141_1.m3u8$订阅源
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/1.m3u8$订阅源
广西卫视,http://119.163.199.98:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://116.117.105.198:8096/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$订阅源
广西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226549/2.m3u8$订阅源
广西卫视,http://121.24.98.154:8090/hls/85/index.m3u8$订阅源
广西卫视,http://fangke.blueswords.com:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031118/index.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=no$订阅源|1920x1080
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/index.m3u8$订阅源
广西卫视,http://221.205.129.229:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
广西卫视,http://221.205.129.74:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
广西卫视,http://139.196.151.191:2051/rtp/239.45.0.5:5140$上海电信组播源
广西卫视,http://120.55.49.231:3095/rtp/233.50.201.49:5140$浙江电信组播源
广西卫视,http://115.230.188.101:9999/rtp/233.50.201.49:5140$浙江电信组播源|1920x1080
广西卫视,http://115.207.183.14:8881/rtp/233.50.201.49:5140$浙江电信组播源|1920x1080
广西卫视,http://42.92.117.243:8888/rtp/239.255.29.4:8231$甘肃电信组播源
广西卫视,http://60.164.128.167:8029/rtp/239.255.29.4:8231$甘肃电信组播源|1920x1080
广西卫视,http://122.9.151.210:938/rtp/238.255.2.64:5999$贵州电信组播源
广西卫视,http://123.113.237.160:8888/rtp/239.3.1.39:8300$组播源|1920x1080
广西卫视,http://114.243.104.64:8822/rtp/239.3.1.39:8300$组播源|1920x1080
贵州卫视,http://111.14.181.15:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226474/index.m3u8$订阅源
贵州卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226474/index.m3u8$订阅源
贵州卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8$订阅源
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
贵州卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226547/index.m3u8$订阅源
贵州卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000036/index.m3u8$订阅源
贵州卫视,http://tx.stlyx.cn:5000/ysp/guizhou$订阅源
贵州卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226383/index.m3u8$订阅源
贵州卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226474/index.m3u8$订阅源
贵州卫视,http://221.205.129.74:9999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
贵州卫视,http://221.205.129.229:9999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$山西酒店源
贵州卫视,http://139.196.151.191:2051/rtp/239.45.1.80:5140$上海电信组播源
贵州卫视,http://120.55.49.231:3095/rtp/233.50.201.142:5140$浙江电信组播源
贵州卫视,http://115.230.188.101:9999/rtp/233.50.201.142:5140$浙江电信组播源|1920x1080
贵州卫视,http://115.207.183.14:8881/rtp/233.50.201.142:5140$浙江电信组播源|1920x1080
贵州卫视,http://120.55.49.231:3095/rtp/233.50.201.69:5140$浙江电信组播源
贵州卫视,http://115.230.188.101:9999/rtp/233.50.201.69:5140$浙江电信组播源|1920x1080
贵州卫视,http://122.9.151.210:938/rtp/238.255.2.1:5999$贵州电信组播源
贵州卫视,http://123.113.237.160:8888/rtp/239.3.1.149:8076$组播源|1920x1080
贵州卫视,http://114.243.104.64:8822/rtp/239.3.1.149:8076$组播源|1920x1080
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8$订阅源
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226465/index.m3u8$订阅源
海南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8$订阅源
海南卫视,http://124.128.73.58:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000037/index.m3u8$订阅源
海南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010083/1.m3u8$订阅源
海南卫视,http://39.98.201.151:9090/udp/225.1.8.158:8304$订阅源
海南卫视,http://58.57.21.166:9901/tsfile/live/1000_1.m3u8$订阅源
海南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$订阅源
海南卫视,http://[2409:8087:74f0:22::7]:6410/270000001128/9900000037/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000037$订阅源
海南卫视,http://122.9.151.210:938/rtp/238.255.2.58:5999$贵州电信组播源
海南卫视,http://114.243.104.64:8822/rtp/239.3.1.45:8304$组播源|1920x1080
海南卫视,http://123.113.237.160:8888/rtp/239.3.1.45:8304$组播源|1920x1080
海南卫视,http://139.196.151.191:2051/rtp/239.45.1.81:5140$上海电信组播源
海南卫视,http://120.55.49.231:3095/rtp/233.50.201.55:5140$浙江电信组播源
海南卫视,http://115.230.188.101:9999/rtp/233.50.201.55:5140$浙江电信组播源|1920x1080
海南卫视,http://115.207.183.14:8881/rtp/233.50.201.55:5140$浙江电信组播源|1920x1080
海南卫视,http://42.92.117.243:8888/rtp/239.255.30.99:8231$甘肃电信组播源
海南卫视,http://60.164.128.167:8029/rtp/239.255.30.99:8231$甘肃电信组播源|1920x1080
海南卫视,http://123.121.93.25:8686/rtp/239.3.1.45:8304$北京联通组播源|1920x1080
河北卫视,http://111.14.181.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8$订阅源
河北卫视,http://39.98.201.151:9090/udp/225.1.8.150:8292$订阅源
河北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226406/2.m3u8$订阅源
河北卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000057/index.m3u8$订阅源
河北卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002229/index.m3u8$订阅源
河北卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225961/index.m3u8$订阅源
河北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$订阅源
河北卫视,http://39.98.201.151:9090/udp/225.1.8.76:8002$订阅源
河北卫视,http://122.9.151.210:938/rtp/238.255.2.77:5999$贵州电信组播源
河北卫视,http://222.188.160.161:4022/rtp/239.49.8.188:6000$组播源|1920x1080
河北卫视,http://114.243.104.64:8822/rtp/239.3.1.148:8072$组播源|1920x1080
河北卫视,http://123.113.237.160:8888/rtp/239.3.1.148:8072$组播源|1920x1080
河北卫视,http://139.196.151.191:2051/rtp/239.45.1.44:5140$上海电信组播源
河北卫视,http://120.55.49.231:3095/rtp/233.50.201.140:5140$浙江电信组播源
河北卫视,http://115.230.188.101:9999/rtp/233.50.201.140:5140$浙江电信组播源|1920x1080
河北卫视,http://115.207.183.14:8881/rtp/233.50.201.140:5140$浙江电信组播源|1920x1080
河北卫视,http://120.55.49.231:3095/rtp/233.50.201.50:5140$浙江电信组播源
河北卫视,http://115.230.188.101:9999/rtp/233.50.201.50:5140$浙江电信组播源|1920x1080
河南卫视,http://202.100.46.58:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://121.24.98.154:8090/hls/34/index.m3u8$订阅源
河南卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8$订阅源
河南卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000027/index.m3u8$订阅源
